match_id,times,rad_gold_adv,rad_xp_adv
33205,1500,-828,-5367
33206,300,107,-65
33206,720,2183,2261
33206,1500,7462,10529
33207,300,-872,-1290
33207,720,505,-816
33207,1500,-1733,-7324
33208,300,-289,-575
33208,720,1368,672
33208,1500,-1453,-4421
33209,300,-881,-592
33209,720,-798,813
33209,1500,3365,3153
33210,300,1424,1721
33210,720,1339,1596
33210,1500,8431,6207
33211,300,-476,-219
33211,720,-1837,1271
33211,1500,3634,9732
33212,300,1173,182
33212,720,1319,2340
33212,1500,-8399,-12545
33213,300,-412,21
33213,720,-1440,-940
33213,1500,-5240,-2612
33214,300,-1142,491
33214,720,4766,7544
33215,300,540,1318
33215,720,2286,1952
33215,1500,4170,4917
33216,300,-1484,-969
33216,720,-4805,-4225
33216,1500,-11529,-12710
33217,300,1260,437
33217,720,-1287,-943
33217,1500,-1949,-4949
33218,300,-424,-775
33218,720,-312,-832
33218,1500,-1428,3732
33219,300,-354,-138
33219,720,290,1344
33219,1500,3318,5697
33220,300,-110,899
33220,720,-3318,-4077
33220,1500,-4946,-6404
33221,300,-629,-292
33221,720,-1006,-1472
33221,1500,-2717,-3127
33222,300,-1101,-555
33222,720,-5746,-5811
33222,1500,-12785,-21452
33223,300,292,-765
33223,720,907,-489
33223,1500,13589,8115
33224,300,1270,985
33224,720,6080,5642
33224,1500,8396,9955
33225,300,243,1066
33225,720,1813,2783
33225,1500,4582,3750
33226,300,615,443
33226,720,1180,-1084
33226,1500,-1433,-4729
33227,300,-1549,-399
33227,720,-2746,-32
33227,1500,2463,8504
33228,300,1634,219
33228,720,3026,3042
33228,1500,1011,-1188
33229,300,1550,1557
33229,720,1020,1516
33229,1500,13967,17567
33230,300,-600,230
33230,720,-1,-769
33230,1500,8648,10602
33231,300,-1127,645
33231,720,180,673
33231,1500,8930,12340
33232,300,-1049,-1082
33232,720,-26,-41
33232,1500,-818,86
33233,300,-1586,-1133
33233,720,-4305,-3285
33233,1500,-11962,-14379
33234,300,1694,-201
33234,720,4733,1127
33234,1500,17733,14972
33235,300,4257,1402
33235,720,9188,4510
33235,1500,24569,16801
33236,300,-499,16
33236,720,3225,5110
33236,1500,15162,20266
33237,300,564,-75
33237,720,4700,4830
33237,1500,5972,6556
33238,300,-4607,-3856
33238,720,-14655,-11127
33238,1500,-39263,-28930
33239,300,433,-493
33239,720,-914,-2636
33239,1500,-842,-6370
33240,300,-1314,-978
33240,720,56,-1081
33240,1500,-4233,-3214
33241,300,-1670,-1119
33241,720,-5042,-6039
33241,1500,-10704,-15608
33242,300,106,-282
33242,720,4605,3959
33242,1500,30301,22103
33243,300,699,847
33243,720,3071,1594
33243,1500,15937,16916
33244,300,441,-352
33244,720,2906,-92
33244,1500,9416,4121
33245,300,-1016,-1509
33245,720,943,-864
33245,1500,3188,4615
33246,300,-1276,-417
33246,720,413,3515
33246,1500,9294,13534
33247,300,-837,-689
33247,720,-1918,-884
33247,1500,-13614,-12612
33248,300,1755,1528
33248,720,7723,5813
33248,1500,36794,23495
33249,300,538,-359
33249,720,-1436,-1142
33249,1500,-895,548
33250,300,834,579
33250,720,5099,5109
33250,1500,19479,25084
33251,300,1562,199
33251,720,5685,2470
33251,1500,5049,-3137
33252,300,-317,222
33252,720,1075,1391
33252,1500,2825,2155
33253,300,-190,-122
33253,720,-1700,477
33253,1500,-271,739
33254,300,30,6
33254,720,-288,1232
33254,1500,-6988,-7903
33255,300,2343,1788
33255,720,8134,6099
33255,1500,27269,23260
33256,300,-152,-34
33256,720,1854,830
33256,1500,4920,3211
33257,300,-404,-251
33257,720,-191,748
33257,1500,-2137,-2329
33258,300,138,-563
33258,720,384,-940
33258,1500,3097,5272
33259,300,-796,-267
33259,720,-2215,189
33259,1500,-6789,-5008
33260,300,-477,-1151
33260,720,-2929,-3615
33260,1500,-3786,-11970
33261,300,133,-251
33261,720,386,3192
33261,1500,5259,10688
33262,300,403,1793
33262,720,5048,7167
33262,1500,12694,11772
33263,300,29,-310
33263,720,-1329,-1996
33263,1500,-3572,-2714
33264,300,931,564
33264,720,933,610
33264,1500,11716,16529
33265,300,-486,-260
33265,720,1936,2928
33265,1500,10971,13877
33266,300,174,-675
33266,720,716,-1438
33266,1500,15111,8891
33267,300,908,801
33267,720,4291,2444
33267,1500,6688,4803
33268,300,178,1333
33268,720,2048,4579
33268,1500,7609,12386
33269,300,203,9
33269,720,224,1465
33269,1500,3023,6571
33270,300,134,-2
33270,720,65,-4129
33270,1500,4162,-23
33271,300,1563,1427
33271,720,4136,1258
33271,1500,4161,685
33272,300,1651,351
33272,720,3187,757
33272,1500,3570,2999
33273,300,90,-981
33273,720,2881,2805
33273,1500,27279,18865
33274,300,1277,1068
33274,720,1848,1012
33274,1500,13384,16442
33275,300,404,-261
33275,720,-1088,-2850
33275,1500,-1643,-713
33276,300,-1178,-1820
33276,720,-2554,-3612
33276,1500,-5671,-10223
33277,300,444,-700
33277,720,-609,-3172
33277,1500,-2324,-6637
33278,300,24,-899
33278,720,-1366,-2254
33278,1500,2482,-1094
33279,300,1012,859
33279,720,-2781,-746
33279,1500,-8152,-10347
33280,300,-368,-788
33280,720,-815,-297
33280,1500,5941,7825
33281,300,-1526,-457
33281,720,-3016,-2558
33281,1500,-342,3363
33282,300,158,704
33282,720,-1470,-1373
33282,1500,-16762,-23373
33283,300,2165,2306
33283,720,4968,3577
33283,1500,15654,8213
33284,300,1399,57
33284,720,1693,-862
33284,1500,31023,23984
33285,300,-73,1456
33285,720,1350,3932
33285,1500,12468,17989
33286,300,700,-7
33286,720,1037,-382
33286,1500,-4699,-4953
33287,300,40,-674
33287,720,2318,1941
33287,1500,-3029,-5719
33288,300,169,925
33288,720,-2205,-3596
33288,1500,2383,4217
33289,300,-522,-1486
33289,720,-5046,-4063
33289,1500,-6627,-2555
33290,300,-1440,-633
33290,720,732,278
33290,1500,-2052,-5475
33291,300,-2136,-53
33291,720,-7156,-2989
33292,300,1108,1092
33292,720,-1803,-3856
33292,1500,2224,-510
33293,300,-1167,45
33293,720,-2783,-1844
33293,1500,-8834,-8094
33294,300,-1096,-1106
33294,720,-1063,-868
33294,1500,6121,5805
33295,300,-814,-200
33295,720,1143,1011
33295,1500,9431,19513
33296,300,-405,587
33296,720,-1449,-2166
33296,1500,305,-1172
33297,300,-1013,-2917
33297,720,-5596,-7960
33297,1500,-26437,-30841
33298,300,24,-449
33298,720,106,-1361
33298,1500,6264,5518
33299,300,-2002,-1841
33299,720,-2251,-1715
33299,1500,-11279,-13861
33300,300,757,1981
33300,720,6968,6557
33300,1500,21558,13266
33301,300,-1487,-568
33301,720,8,1755
33301,1500,-2279,1887
33302,300,597,-264
33302,720,2796,2024
33302,1500,14779,11605
33303,300,328,-684
33303,720,1041,604
33303,1500,2832,6397
33304,300,-791,203
33304,720,2021,3217
33304,1500,1058,4512
33305,300,289,-626
33305,720,3137,1508
33305,1500,7388,8331
33306,300,1213,1472
33306,720,4516,5293
33306,1500,4653,6521
33307,300,1768,1263
33307,720,6594,5646
33307,1500,29041,19174
33308,300,8,-271
33308,720,-1494,-3257
33308,1500,-10263,-19567
33309,300,611,1667
33309,720,1018,4523
33309,1500,-4734,-1435
33310,300,402,479
33310,720,1526,1784
33310,1500,-36,5586
33311,300,-980,-307
33311,720,970,1905
33311,1500,-7669,-1847
33312,300,237,1071
33312,720,2677,2670
33312,1500,1069,-2114
33313,300,1231,597
33313,720,3381,2300
33313,1500,-4663,-14084
33314,300,-509,-292
33314,720,-3212,-3117
33314,1500,-10822,-12820
33315,300,-1190,-1428
33315,720,-2022,-1484
33315,1500,-12897,-13231
33316,300,1474,353
33316,720,2587,3859
33316,1500,-6941,-6280
33317,300,47,542
33317,720,506,2578
33317,1500,8890,10428
33318,300,1372,997
33318,720,4861,5498
33318,1500,8777,8778
33319,300,-1013,-1526
33319,720,-133,-95
33319,1500,-1484,1208
33320,300,1082,579
33320,720,-1480,139
33320,1500,15,3837
33321,300,-1108,-1073
33321,720,-5156,-4040
33321,1500,-15797,-18770
33322,300,1467,1371
33322,720,1284,1121
33322,1500,6038,9711
33323,300,-609,-867
33323,720,-835,322
33323,1500,-8158,-11260
33324,300,982,729
33324,720,-1552,72
33324,1500,-464,-2534
33325,300,838,510
33325,720,-385,604
33325,1500,6887,14481
33326,300,-608,-595
33326,720,-1247,-1336
33326,1500,-716,-687
33327,300,1909,1462
33327,720,3463,2829
33327,1500,15249,17097
33328,300,-1046,-368
33328,720,-2445,-1985
33328,1500,-12285,-14391
33329,300,-92,173
33329,720,1144,1732
33329,1500,12262,16673
33330,300,526,237
33330,720,1393,-166
33330,1500,-140,-2818
33331,300,2080,1024
33331,720,-36,-180
33331,1500,-7068,-5746
33332,300,772,669
33332,720,1109,-1626
33332,1500,3166,620
33333,300,274,-1187
33333,720,-2716,-5867
33333,1500,-13955,-21454
33334,300,-2612,-1957
33334,720,-3628,-2919
33334,1500,-10642,-9230
33335,300,-2,-789
33335,720,-787,-1049
33335,1500,3192,4471
33336,300,1026,-347
33336,720,1465,644
33336,1500,8255,2995
33337,300,-348,14
33337,720,110,-199
33337,1500,2936,4348
33338,300,322,135
33338,720,-3492,-3741
33338,1500,1715,1888
33339,300,-488,1
33339,720,3269,1517
33339,1500,24819,17028
33340,300,-733,1448
33340,720,-2763,241
33340,1500,-6826,-1166
33341,300,25,244
33341,720,-6987,-5119
33341,1500,-14027,-9228
33342,300,-782,423
33342,720,-7699,-2427
33342,1500,-6605,-1969
33343,300,-460,-294
33343,720,1603,1128
33343,1500,5711,9031
33344,300,368,-619
33344,720,-1617,-511
33344,1500,3788,4144
33345,300,351,334
33345,720,494,1178
33345,1500,16983,15793
33346,300,-149,428
33346,720,-981,16
33346,1500,3195,6488
33347,300,-1549,-1781
33347,720,60,97
33347,1500,-107,-3237
33348,300,-643,-917
33348,720,445,-780
33348,1500,-3166,-2447
33349,300,1352,705
33349,720,830,0
33349,1500,9568,5934
33350,300,-1003,-812
33350,720,-2046,-2346
33350,1500,1898,4316
33351,300,-711,-720
33351,720,529,-701
33351,1500,-661,-1947
33352,300,-73,-481
33352,720,1800,2211
33352,1500,-1324,-3969
33353,300,-1272,-822
33353,720,609,1880
33353,1500,3717,7627
33354,300,727,-894
33354,720,-449,-1128
33354,1500,-1238,-8699
33355,300,1839,1221
33355,720,3622,2651
33355,1500,4981,4644
33356,300,1181,146
33356,720,2785,487
33356,1500,3879,1104
33357,300,-524,-648
33357,720,-888,-201
33357,1500,-6478,-8797
33358,300,2141,858
33358,720,4767,4460
33358,1500,8445,8475
33359,300,1527,189
33359,720,1629,-26
33359,1500,8705,6562
33360,300,880,803
33360,720,2319,3078
33360,1500,836,1710
33361,300,-959,-1206
33361,720,-590,-1504
33361,1500,-917,2926
33362,300,-170,360
33362,720,-1904,-1136
33362,1500,5545,7620
33363,300,-182,479
33363,720,704,552
33363,1500,3620,6892
33364,300,1109,64
33364,720,551,-1063
33364,1500,1727,4415
33365,300,79,-119
33365,720,4362,1179
33365,1500,11930,3997
33366,300,188,-915
33366,720,503,1801
33366,1500,3741,2756
33367,300,147,110
33367,720,-4467,-6771
33367,1500,-27865,-31926
33368,300,154,-393
33368,720,45,-1199
33368,1500,1699,275
33369,300,-1062,-280
33369,720,-1764,-125
33369,1500,-9504,-15301
33370,300,-472,-638
33370,720,95,-134
33370,1500,4846,4680
33371,300,88,-585
33371,720,-1152,-2389
33371,1500,-4753,-8400
33372,300,2262,1659
33372,720,2465,3791
33372,1500,1608,1602
33373,300,722,39
33373,720,-249,-1238
33373,1500,-8482,-14085
33374,300,491,413
33374,720,1061,34
33375,300,1529,1099
33375,720,-1309,-1446
33375,1500,-4996,-3598
33376,300,-1982,-1753
33376,720,-2820,-3233
33376,1500,-2837,-2793
33377,300,-2591,-1442
33377,720,-5857,-5183
33377,1500,-20191,-19667
33378,300,-1373,-417
33378,720,-3299,-640
33378,1500,-2910,-4509
33379,300,322,-237
33379,720,-1444,-1910
33379,1500,-6574,-12127
33380,300,-168,-513
33380,720,-1183,197
33380,1500,-1792,-1081
33381,300,-449,-618
33381,720,341,152
33381,1500,-1694,-4148
33382,300,-2308,-2039
33382,720,-3939,-2646
33382,1500,-8789,-5497
33383,300,514,37
33383,720,920,-521
33383,1500,10770,5882
33384,300,-565,851
33384,720,-955,641
33384,1500,-1861,-1320
33385,300,676,12
33385,720,1780,1345
33385,1500,10909,10977
33386,300,-274,143
33386,720,517,2514
33386,1500,-238,2447
33387,300,-250,221
33387,720,7422,7088
33387,1500,30431,17980
33388,300,833,172
33388,720,3313,3250
33388,1500,6362,10207
33389,300,1619,493
33389,720,2821,2045
33389,1500,13338,19543
33390,300,-1605,-1531
33390,720,-2555,-3243
33390,1500,4751,6465
33391,300,-1301,-2085
33391,720,-3696,-5559
33391,1500,-1978,-5812
33392,300,-1240,-1182
33392,720,-5489,-4198
33392,1500,-4491,-1329
33393,300,-924,-2466
33393,720,-1521,-3564
33393,1500,-3041,-3503
33394,300,633,-65
33394,720,-2665,-1228
33394,1500,-3685,-522
33395,300,2680,1929
33395,720,5391,3231
33395,1500,7135,1868
33396,300,-2126,-152
33396,720,-8447,-4657
33396,1500,-18697,-16705
33397,300,1148,-548
33397,720,1389,-1184
33397,1500,5457,2370
33398,300,839,1456
33398,720,1411,6428
33398,1500,9968,22420
33399,300,1661,802
33399,720,3869,2791
33399,1500,24593,12748
33400,300,275,832
33400,720,2397,2538
33400,1500,11430,13604
33401,300,-2760,-1937
33401,720,-8850,-5089
33401,1500,-30348,-23908
33402,300,-2308,-1688
33402,720,-5402,-4764
33402,1500,-22472,-27018
33403,300,-62,1
33403,720,-2873,-3066
33403,1500,-6251,-10518
33404,300,421,273
33404,720,1072,389
33404,1500,2982,3629
33405,300,-227,-167
33405,720,-1622,-2399
33405,1500,1794,2900
33406,300,3216,1751
33406,720,3215,1703
33406,1500,3393,4276
33407,300,1922,1136
33407,720,6044,4614
33407,1500,16578,16070
33408,300,-700,-187
33408,720,-2495,-2284
33408,1500,11058,15884
33409,300,-1931,-1379
33409,720,-1441,-1216
33409,1500,-2064,-3915
33410,300,-1198,-267
33410,720,1181,1044
33410,1500,14807,16092
33411,300,552,-43
33411,720,1253,-764
33411,1500,1776,-1030
33412,300,193,-494
33412,720,822,-162
33412,1500,-4170,-7843
33413,300,-1518,-115
33413,720,526,3060
33413,1500,7782,11408
33414,300,-3857,-2782
33414,720,-6833,-4056
33414,1500,-13935,-12147
33415,300,-682,-988
33415,720,-391,-1459
33415,1500,1434,-3651
33416,300,793,-689
33416,720,-597,-2909
33416,1500,-1180,-4960
33417,300,3208,2474
33417,720,2098,2308
33417,1500,-770,-3181
33418,300,1210,1705
33418,720,9326,7304
33418,1500,16706,6623
33419,300,-311,-1646
33419,720,-1671,-3193
33419,1500,-14674,-20812
33420,300,-712,-1152
33420,720,1507,-1115
33420,1500,3665,1440
33421,300,-2420,-2354
33421,720,-3286,-2386
33421,1500,-8219,-8459
33422,300,450,115
33422,720,-59,-154
33422,1500,1420,5662
33423,300,-577,314
33423,720,3405,4161
33423,1500,15412,13213
33424,300,68,742
33424,720,194,70
33424,1500,4601,5687
33425,300,2065,544
33425,720,4006,1994
33425,1500,6808,7414
33426,300,1724,1037
33426,720,3778,1141
33426,1500,9932,10302
33427,300,1606,679
33427,720,-153,-315
33427,1500,21594,18914
33428,300,-673,-157
33428,720,-1714,-2748
33428,1500,-948,-2379
33429,300,596,726
33429,720,-217,1013
33429,1500,419,1615
33430,300,-1060,330
33430,720,395,2000
33430,1500,2638,-2768
33431,300,283,-547
33431,720,664,-458
33431,1500,8226,9109
33432,300,-1463,411
33432,720,-3246,-512
33432,1500,-7257,-5093
33433,300,2127,1300
33433,720,7543,4144
33433,1500,29823,17169
33434,300,620,88
33434,720,-926,-2004
33434,1500,-7387,-8297
33435,300,-1312,-2047
33435,720,-2012,-2671
33435,1500,10194,9751
33436,300,958,867
33436,720,7224,5616
33436,1500,16354,15330
33437,300,334,397
33437,720,832,3482
33437,1500,15027,17732
33438,300,-1171,-680
33438,720,-8997,-5219
33438,1500,-20890,-17735
33439,300,75,45
33439,720,3186,3899
33439,1500,8409,10247
33440,300,685,-293
33440,720,1694,1065
33440,1500,-3445,-4868
33441,300,-1180,-508
33441,720,1033,1625
33441,1500,-4164,-6761
33442,300,612,895
33442,720,1341,521
33442,1500,5458,6109
33444,300,984,1318
33444,720,-2453,-241
33444,1500,-1574,-1813
33445,300,-2914,-2067
33445,720,-7040,-5297
33445,1500,-19086,-22200
33446,300,1012,766
33446,720,734,-244
33446,1500,315,4174
33447,300,880,525
33447,720,2024,1664
33447,1500,3623,2966
33448,300,-877,378
33448,720,-1146,-463
33448,1500,-525,2409
33449,300,-395,-799
33449,720,1879,-866
33449,1500,12310,9282
33450,300,-532,21
33450,720,-1843,516
33450,1500,-3378,1671
33451,300,1797,2161
33451,720,2844,2660
33451,1500,-5248,-5843
33452,300,-19,-556
33452,720,283,-2234
33452,1500,-8635,-14430
33453,300,112,637
33453,720,1568,2258
33453,1500,6386,8694
33454,300,-18,389
33454,720,2808,2889
33454,1500,3461,3291
33455,300,-1147,-526
33455,720,-2516,-1976
33455,1500,-1595,1126
33456,300,-1995,-958
33456,720,-3145,-3271
33456,1500,-1857,-1389
33457,300,-962,-479
33457,720,327,-144
33457,1500,5810,2592
33458,300,-2267,-854
33458,720,-1365,137
33458,1500,-3120,-2884
33459,300,629,-13
33459,720,-235,-1407
33459,1500,-1324,-2451
33460,300,732,906
33460,720,2182,1033
33460,1500,11064,17759
33461,300,-1131,698
33461,720,-746,2248
33461,1500,11799,18020
33462,300,530,791
33462,720,2225,896
33462,1500,5084,936
33463,300,957,1626
33463,720,2754,4764
33463,1500,18847,17200
33464,300,338,-513
33464,720,1524,1746
33464,1500,-5478,-12992
33465,300,174,-37
33465,720,-1060,-1507
33465,1500,-10374,-9496
33466,300,231,-892
33466,720,1586,-335
33466,1500,3223,5581
33467,300,-763,278
33467,720,-1507,-629
33467,1500,-8677,-11443
33468,300,-1172,172
33468,720,-666,787
33468,1500,3746,5827
33469,300,1011,1000
33469,720,5304,4331
33469,1500,31682,27626
33470,300,1291,1109
33470,720,2565,687
33470,1500,6968,7898
33471,300,812,266
33471,720,-787,-1386
33471,1500,-2006,-4298
33472,300,-2159,-2070
33472,720,-876,-2113
33472,1500,-565,-3552
33473,300,-989,648
33473,720,-3661,-266
33473,1500,317,946
33474,300,-1439,10
33474,720,-4758,-2364
33474,1500,-11672,-9767
33475,300,1300,1251
33475,720,522,2023
33475,1500,-10231,-5672
33476,300,56,50
33476,720,-664,-739
33476,1500,-3540,-4713
33477,300,-1141,-952
33477,720,-7171,-4818
33477,1500,-17210,-9693
33478,300,-521,784
33478,720,84,-972
33478,1500,-3683,-1774
33479,300,-192,-131
33479,720,507,-65
33479,1500,26721,26465
33480,300,-65,165
33480,720,-481,-1613
33480,1500,6010,11186
33481,300,877,128
33481,720,2958,3379
33481,1500,3154,6136
33482,300,-30,477
33482,720,865,-972
33482,1500,394,-1763
33483,300,349,154
33483,720,-354,-732
33483,1500,577,-1805
33484,300,1642,-584
33484,720,-1059,-3248
33484,1500,1634,-1047
33485,300,511,535
33485,720,92,-1241
33485,1500,-10755,-13112
33486,300,-1791,-450
33486,720,-7600,-5894
33486,1500,-22753,-25017
33487,300,1047,-450
33487,720,-594,-3109
33487,1500,-5429,-12793
33488,300,-866,-1906
33488,720,-5113,-6562
33488,1500,-11280,-14333
33489,300,-2370,-1845
33489,720,-4728,-5972
33489,1500,-659,-4712
33490,300,23,126
33490,720,-1439,-2291
33490,1500,2584,3447
33491,300,-1845,-476
33491,720,-4204,-4984
33491,1500,-14690,-20057
33492,300,495,1066
33492,720,5406,5362
33492,1500,6796,7690
33493,300,1436,1090
33493,720,5687,3488
33493,1500,22681,16454
33494,300,2274,1006
33494,720,5303,247
33494,1500,8846,-2707
33495,300,241,36
33495,720,-1024,-2236
33495,1500,-13226,-17804
33496,300,-2320,-2006
33496,720,-735,-424
33496,1500,8126,12974
33497,300,-229,-670
33497,720,-1728,-3135
33497,1500,-14753,-16880
33498,300,565,-602
33498,720,-1220,-1579
33498,1500,679,-782
33499,300,2319,982
33499,720,5920,3953
33499,1500,29190,22705
33500,300,-432,-762
33500,720,106,-1362
33500,1500,4702,-1240
33501,300,88,1128
33501,720,4415,6975
33501,1500,20185,23475
33502,300,-212,-1413
33502,720,501,-1740
33502,1500,-456,-4307
33503,300,-1213,351
33503,720,-220,1271
33503,1500,-581,-147
33504,300,-13,111
33504,720,1017,2584
33504,1500,10525,16594
33505,300,68,-1458
33505,720,-1574,-3190
33505,1500,-528,324
33506,300,-766,-265
33506,720,180,-1477
33506,1500,-40,1483
33507,300,1531,1377
33507,720,4369,3480
33507,1500,15942,17027
33508,300,52,-448
33508,720,2322,1533
33508,1500,-4548,-3881
33509,300,1221,1393
33509,720,4708,4073
33509,1500,20127,20773
33510,300,-2122,-1396
33510,720,-8676,-5941
33511,300,-384,-280
33511,720,-472,723
33511,1500,1585,6170
33512,300,-492,-287
33512,720,3378,2427
33512,1500,3741,792
33513,300,-320,392
33513,720,3801,3200
33513,1500,623,-2507
33514,300,-457,-317
33514,720,-5301,-5235
33514,1500,-14106,-18510
33515,300,-44,-636
33515,720,1401,2472
33515,1500,2670,6483
33516,300,-857,209
33516,720,-2079,453
33516,1500,-7369,-4060
33517,300,1243,1441
33517,720,588,1763
33517,1500,18118,15560
33518,300,-429,-136
33518,720,-983,2416
33518,1500,-13721,-17310
33519,300,239,-57
33519,720,1202,-98
33519,1500,4658,5617
33520,300,487,-216
33520,720,1405,-808
33520,1500,5092,-482
33521,300,1422,1039
33521,720,4052,2430
33521,1500,17249,15313
33522,300,820,-302
33522,720,431,1486
33522,1500,-118,761
33523,300,-202,-1556
33523,720,170,-489
33523,1500,-2683,-648
33524,300,-290,-1464
33524,720,1213,821
33524,1500,-2819,-5532
33525,300,2522,1051
33525,720,14070,9198
33526,300,1598,1932
33526,720,1816,3331
33526,1500,-1601,105
33527,300,328,260
33527,720,-2270,-2951
33527,1500,-1577,-1902
33528,300,-1642,-6
33528,720,-3559,-761
33528,1500,-6613,-4889
33529,300,1408,780
33529,720,3212,1557
33529,1500,1873,-2559
33530,300,-531,-316
33530,720,-1822,-1341
33530,1500,-9275,-13056
33531,300,-46,-120
33531,720,441,407
33531,1500,1264,131
33532,300,319,936
33532,720,770,1511
33532,1500,-204,-2617
33533,300,558,756
33533,720,2166,2483
33533,1500,176,-98
33534,300,4054,2696
33534,720,13409,8939
33534,1500,35756,16675
33535,300,-461,-1080
33535,720,218,-947
33535,1500,969,-4061
33536,300,602,1364
33536,720,2403,2411
33536,1500,3865,8700
33537,300,-1630,-1288
33537,720,-4644,-1513
33537,1500,-20598,-13803
33538,300,263,135
33538,720,1306,2794
33538,1500,-4982,-5904
33539,300,-127,63
33539,720,1482,1872
33539,1500,9280,10577
33540,300,-2619,-3047
33540,720,-11709,-10229
33540,1500,-24570,-23610
33541,300,-1743,-472
33541,720,-4617,-3338
33541,1500,-10865,-9316
33542,300,843,372
33542,720,100,-465
33542,1500,-3672,260
33543,300,822,-906
33543,720,-1702,-4058
33543,1500,-4046,-2453
33544,300,-1751,-990
33544,720,-2939,-537
33544,1500,-5848,-5997
33545,300,542,1076
33545,720,1487,3422
33545,1500,6146,11267
33546,300,-1104,-1506
33546,720,-2161,-1839
33546,1500,-3473,-5451
33547,300,120,690
33547,720,-1385,-557
33547,1500,1341,6351
33548,300,244,-283
33548,720,2256,2538
33548,1500,9023,7017
33549,300,724,123
33549,720,3100,113
33549,1500,8968,5762
33550,300,122,-655
33550,720,-2958,-4270
33550,1500,-25026,-27124
33551,300,-1465,-1235
33551,720,-2824,-900
33551,1500,-5447,-1916
33552,300,874,1754
33552,720,6455,7490
33552,1500,16444,11038
33553,300,-1032,77
33553,720,-307,784
33553,1500,-4775,-4483
33554,300,-1266,-1207
33554,720,-1907,-4099
33554,1500,-1581,-3168
33555,300,-377,244
33555,720,2269,2610
33555,1500,13008,9626
33556,300,19,-445
33556,720,-861,-1156
33556,1500,-1384,-3722
33557,300,827,1545
33557,720,509,407
33557,1500,4879,4779
33558,300,652,2072
33558,720,1740,3928
33558,1500,5159,10185
33559,300,-2160,-1408
33559,720,-2858,-3316
33559,1500,-553,482
33560,300,-410,300
33560,720,-1730,1042
33560,1500,13078,24388
33561,300,-405,-1217
33561,720,-1998,-2660
33561,1500,1275,1439
33562,300,-1302,-1515
33562,720,-4159,-5129
33562,1500,-74,3118
33563,300,-462,-1603
33563,720,-1101,-1790
33563,1500,-3132,-8212
33564,300,-5066,-2487
33564,720,-7683,-3599
33564,1500,-6970,-5638
33565,300,1366,193
33565,720,-2954,-3012
33565,1500,-11626,-13560
33566,300,614,340
33566,720,241,1426
33566,1500,2127,2356
33567,300,245,836
33567,720,-1051,3633
33567,1500,13573,21641
33568,300,-15,426
33568,720,-581,-1534
33568,1500,-3650,-5700
33569,300,-2175,-768
33569,720,-6369,-5387
33569,1500,-21212,-21946
33570,300,-468,-1090
33570,720,-435,-559
33570,1500,15193,19560
33571,300,-824,-1057
33571,720,-2000,-1649
33571,1500,-6157,-5594
33572,300,132,-482
33572,720,1977,927
33572,1500,11398,12888
33573,300,-103,-697
33573,720,-686,-2272
33573,1500,-5524,-13930
33574,300,73,-567
33574,720,1939,566
33574,1500,13992,14869
33575,300,1638,951
33575,720,2166,1325
33575,1500,6542,7916
33576,300,184,777
33576,720,-1176,-1049
33576,1500,-8256,-9093
33577,300,-1174,-668
33577,720,-4039,-1826
33577,1500,-16976,-6922
33578,300,-2092,-1755
33578,720,-4112,-3554
33578,1500,-18976,-11955
33579,300,-479,-1292
33579,720,445,-1797
33579,1500,7587,6432
33580,300,-2053,497
33580,720,-1601,3495
33580,1500,-303,6722
33581,300,-189,108
33581,720,295,-279
33581,1500,1154,1992
33582,300,-948,-876
33582,720,-312,581
33582,1500,581,6331
33583,300,438,271
33583,720,996,1411
33583,1500,721,-836
33584,300,2121,1043
33584,720,2962,435
33584,1500,1225,-474
33585,300,650,641
33585,720,4576,3485
33585,1500,13719,20362
33586,300,149,667
33586,720,-790,-3566
33586,1500,3589,2804
33587,300,-292,107
33587,720,688,614
33587,1500,5508,7649
33588,300,-1418,-1336
33588,720,-1219,-1180
33588,1500,752,-277
33589,300,-349,-588
33589,720,-35,-147
33589,1500,-4089,-2625
33590,300,-1599,-1425
33590,720,-5000,-5077
33590,1500,-9334,-6023
33591,300,135,-808
33591,720,1472,1066
33591,1500,6395,514
33592,300,-620,-124
33592,720,-2108,-3294
33592,1500,10321,9947
33593,300,2475,1574
33593,720,4871,2785
33593,1500,-1812,-5406
33594,300,-782,-784
33594,720,-463,-1442
33594,1500,-11103,-13301
33595,300,1465,543
33595,720,164,-371
33595,1500,6946,6094
33596,300,1795,1316
33596,720,3148,3135
33596,1500,13597,8708
33597,300,-1655,-431
33597,720,-6066,-3768
33597,1500,-23199,-19826
33598,300,614,-387
33598,720,1381,-257
33598,1500,195,-1369
33599,300,1654,1824
33599,720,4037,5037
33599,1500,40009,34986
33600,300,-1362,-1195
33600,720,-5724,-4496
33600,1500,-14867,-14878
33601,300,-1421,-1234
33601,720,-4868,-2448
33601,1500,-9158,-7669
33602,300,2937,870
33602,720,10395,5328
33602,1500,33512,20352
33603,300,-1438,-716
33603,720,-3223,-1061
33603,1500,-6522,-5787
33604,300,501,-822
33604,720,1876,-700
33604,1500,-3470,-5315
33605,300,1087,135
33605,720,631,-3039
33605,1500,6264,595
33606,300,531,-351
33606,720,-2266,-2778
33606,1500,-7148,-10401
33607,300,1042,1264
33607,720,-639,366
33607,1500,-2739,-298
33608,300,-2052,-1914
33608,720,-6736,-5462
33608,1500,-9766,-10221
