match_id,times,rad_gold_adv,rad_xp_adv
395,300,-686,-1843
395,720,-2090,-5500
395,1500,-18447,-26744
396,300,-945,116
396,720,7,1086
396,1500,-7464,-6334
397,300,1198,89
397,720,3434,1351
397,1500,4389,694
398,300,-655,-766
398,720,-1340,-711
398,1500,6070,8139
399,300,-123,728
399,720,3938,7008
399,1500,8721,10792
400,300,-554,-251
400,720,-2282,-1454
400,1500,817,2421
401,300,1351,-301
401,720,6370,1901
401,1500,29779,17152
402,300,1623,1126
402,720,5388,3672
402,1500,18418,22478
403,300,644,892
403,720,-227,-1287
403,1500,-3843,-10296
404,300,260,505
404,720,-1070,467
404,1500,4825,8866
405,300,741,-461
405,720,1741,1604
405,1500,-546,903
406,300,2418,1765
406,720,5305,6390
406,1500,10305,6210
407,300,-488,-279
407,720,-2326,-1067
407,1500,-10963,-9470
408,300,1735,956
408,720,2667,1955
408,1500,10057,11743
409,300,186,264
409,720,1100,2385
409,1500,5822,10067
410,300,-1944,-587
410,720,-1366,-199
410,1500,-2531,726
411,300,284,-1507
411,720,3185,55
411,1500,-352,-9303
412,300,-600,-925
412,720,-3336,-5065
412,1500,-7192,-11737
413,300,383,-640
413,720,710,1115
413,1500,-6084,-8376
414,300,1033,325
414,720,-392,-739
414,1500,6738,8278
415,300,-416,-1603
415,720,-637,-2005
415,1500,-6672,-7930
416,300,-1155,-665
416,720,-370,721
416,1500,575,1157
417,300,-988,-1002
417,720,-261,-1579
417,1500,-23,-154
418,300,980,-123
418,720,1947,-2780
418,1500,7236,864
419,300,-505,-839
419,720,-1834,-2023
419,1500,1204,2057
420,300,-750,-780
420,720,-1800,-1241
420,1500,-8161,-7536
421,300,185,-568
421,720,1929,878
421,1500,3167,1594
422,300,-233,324
422,720,2283,1208
422,1500,10108,5468
423,300,-472,-912
423,720,-6302,-7798
423,1500,-26008,-28644
424,300,-1203,104
424,720,-4089,-3134
424,1500,-725,2753
425,300,-582,-1525
425,720,-1697,-3603
425,1500,-4810,-8346
426,300,-921,-680
426,720,1455,768
426,1500,10701,10843
427,300,1815,1521
427,720,4751,5059
427,1500,17706,12707
428,300,510,642
428,720,2113,2275
428,1500,4625,2955
429,300,-908,-163
429,720,-4514,-5448
429,1500,-15163,-20192
430,300,-2166,-1487
430,720,-2826,-1169
430,1500,890,2402
431,300,-103,141
431,720,3217,2811
431,1500,18981,14491
432,300,-1172,-363
432,720,-1969,228
