match_id,times,tot_gold_rad,tot_gold_dire,tot_xp_rad,tot_xp_dire
31205,300,5348,6317,5769,7020
31205,720,14660,17495,15870,17889
31205,1500,38929,39134,46188,41492
31206,300,7382,5314,6395,5720
31206,720,16940,16120,15362,16649
31206,1500,41224,40285,42151,40504
31207,300,6388,6119,6540,6931
31207,720,17981,17037,18351,17927
31207,1500,50158,42037,60604,46434
31208,300,4737,5094,5262,6450
31208,720,14245,13975,15861,17534
31208,1500,30617,41142,36586,47295
31209,300,6091,6084,6431,6309
31209,720,14992,15467,16402,16251
31209,1500,40379,40757,46547,45595
31210,300,5923,5723,6833,7002
31210,720,14859,16344,17092,20967
31210,1500,39780,42567,46903,50193
31211,300,4982,7093,6072,7600
31211,720,15268,19124,17155,21326
31211,1500,37243,43841,45755,47070
31212,300,5827,5806,7134,7581
31212,720,17949,17967,19819,19647
31212,1500,41546,42558,46015,49846
31213,300,5817,6818,5610,5836
31213,720,14712,18989,13686,18719
31214,300,5673,5649,5621,6169
31214,720,16392,17630,17019,20344
31214,1500,45397,43315,54816,49527
31215,300,5932,4911,6252,5390
31215,720,14905,18545,15615,20008
31215,1500,37541,53655,40488,63668
31216,300,5193,5352,5727,6149
31216,720,14853,17643,15643,19321
31216,1500,36437,60725,38843,58352
31217,300,5001,4311,6133,6297
31217,720,16797,13409,17072,16480
31217,1500,35996,34375,39488,40451
31218,300,4432,5707,6373,6437
31218,720,13756,13888,16157,16012
31218,1500,41321,42672,46638,50958
31219,300,6051,5523,5302,5920
31219,720,17943,14539,17823,15377
31219,1500,47643,43092,50391,46504
31220,300,5894,5074,6172,5801
31220,720,19389,13282,19049,14422
31220,1500,49582,39699,51569,43280
31221,300,5281,5509,6797,5691
31221,720,17291,12090,21430,12846
31221,1500,51658,37326,57932,41743
31222,300,7099,7275,7538,8052
31222,720,17875,18032,19567,21105
31222,1500,46825,41906,51763,49602
31223,300,4910,4645,6563,5707
31223,720,14802,14079,16596,15726
31223,1500,38069,31194,44196,33505
31224,300,7413,6923,7084,6210
31224,720,17677,19065,17215,18298
31224,1500,46489,44020,49740,43794
31225,300,6544,5134,6835,5126
31225,720,20360,15727,18335,15280
31225,1500,63049,31019,51165,29343
31226,300,6098,7456,6315,7302
31226,720,18700,19253,19538,18641
31226,1500,48781,44468,52068,42000
31227,300,6352,5121,7325,5913
31227,720,16001,16441,18276,18873
31227,1500,38585,46641,41978,52480
31228,300,6625,6340,6559,6717
31228,720,17375,17384,17081,17438
31228,1500,44496,40013,41845,41514
31229,300,4921,5576,5753,5636
31229,720,13361,21626,14908,19781
31229,1500,33908,65505,34120,45965
31230,300,5095,5560,6095,7084
31230,720,12879,15516,14513,17878
31230,1500,40115,39618,46885,45180
31231,300,5315,5676,5891,6241
31231,720,16080,14872,17627,16672
31231,1500,53712,38563,49960,42045
31232,300,5910,4498,6057,5509
31232,720,14865,14620,16390,17241
31232,1500,35178,38756,35120,49146
31233,300,6797,4543,6092,5552
31233,720,15656,14776,15675,15884
31233,1500,38691,36480,46705,40635
31234,300,5011,5806,5448,5943
31234,720,14117,14286,14895,15883
31234,1500,47800,31642,48477,34115
31235,300,4890,5932,5229,6539
31235,720,15266,15233,16527,17027
31235,1500,38342,40803,40219,47987
31236,300,5840,4827,6319,5844
31236,720,14758,14193,15813,15417
31236,1500,32760,47101,36707,53653
31237,300,4701,7145,6124,7183
31237,720,15615,19478,18280,17967
31237,1500,43350,45815,50280,45579
31238,300,4953,4647,6029,5869
31238,720,13496,14638,15992,16827
31238,1500,33704,44179,38396,51154
31239,300,5661,4659,5359,5352
31239,720,18000,16661,18256,18148
31239,1500,45428,39256,50507,41182
31240,300,5682,5441,6718,6133
31240,720,19658,15141,20347,16304
31240,1500,55393,44540,53324,47905
31241,300,4757,4878,5988,6021
31241,720,12470,16767,13989,16875
31241,1500,32720,48349,33067,45119
31242,300,5361,5914,5794,6432
31242,720,17046,16040,19274,17601
31242,1500,50817,36487,58335,39296
31243,300,4742,5294,5738,6144
31243,720,15437,16763,17900,18126
31243,1500,39176,45601,43445,45634
31244,300,6564,6146,6422,6878
31244,720,16767,19120,16924,19995
31244,1500,42677,46977,46043,52029
31245,300,5354,5941,6118,7319
31245,720,18206,15803,20335,18097
31245,1500,47878,39502,58865,39433
31246,300,5282,4805,5651,6084
31246,720,13660,13521,15808,16300
31246,1500,34370,38877,36285,44363
31247,300,4590,5883,4873,5270
31247,720,13404,15468,13414,15029
31247,1500,33679,39597,32996,42466
31248,300,6560,5808,7248,6869
31248,720,19129,15257,20892,17001
31248,1500,49051,37272,54278,40116
31249,300,5804,5329,6144,5672
31249,720,16996,18027,16865,17211
31249,1500,41474,36775,47018,36437
31250,300,6628,4964,6878,5600
31250,720,18255,14799,19697,14299
31250,1500,45244,38759,45363,36918
31251,300,5403,4066,6632,4987
31251,720,15201,10947,15823,12760
31251,1500,40176,27405,41635,31917
31252,300,6561,6549,5942,6312
31252,720,18588,19103,17580,18400
31252,1500,44528,44296,45671,46051
